	index	Time	TemperatureF	Humidity	DryBulb	WetBulb	DATE	Hour	Minute	Day	Weekend	Holiday
227	232	2016-01-10 10:32:00	40.6	51.0	40.6	(31.63+0j)	2016-01-10 11:00:00	11	660	1	1	0
228	256	2016-01-10 11:33:00	42.8	44.0	42.8	(31.87+0j)	2016-01-10 12:00:00	12	720	1	1	0
229	280	2016-01-10 12:34:00	45.3	40.0	45.3	(32.89+0j)	2016-01-10 13:00:00	13	780	1	1	0
230	304	2016-01-10 13:34:00	47.5	37.0	47.5	(33.8+0j)	2016-01-10 14:00:00	14	840	1	1	0
231	326	2016-01-10 14:35:00	48.9	35.0	48.9	(34.29+0j)	2016-01-10 15:00:00	15	900	1	1	0
232	346	2016-01-10 15:31:00	50.0	35.0	50.0	(35.16+0j)	2016-01-10 16:00:00	16	960	1	1	0
233	370	2016-01-10 16:32:00	48.6	39.0	48.6	(35.28+0j)	2016-01-10 17:00:00	17	1020	1	1	0
234	390	2016-01-10 17:38:00	46.9	43.0	46.9	(35.02+0j)	2016-01-10 18:00:00	18	1080	1	1	0
235	412	2016-01-10 18:34:00	45.3	44.0	45.3	(33.95+0j)	2016-01-10 19:00:00	19	1140	1	1	0
236	436	2016-01-10 19:35:00	44.2	50.0	44.2	(34.5+0j)	2016-01-10 20:00:00	20	1200	1	1	0
237	454	2016-01-10 20:32:00	42.6	53.0	42.6	(33.81+0j)	2016-01-10 21:00:00	21	1260	1	1	0
238	476	2016-01-10 21:33:00	42.1	55.0	42.1	(33.81+0j)	2016-01-10 22:00:00	22	1320	1	1	0
239	498	2016-01-10 22:34:00	41.9	55.0	41.9	(33.63+0j)	2016-01-10 23:00:00	23	1380	1	1	0
240	520	2016-01-10 23:36:00	40.8	58.0	40.8	(33.29+0j)	2016-01-11 00:00:00	0	0	2	0	0
241	12	2016-01-11 00:32:00	40.5	55.0	40.5	(32.4+0j)	2016-01-11 01:00:00	1	60	2	0	0
242	36	2016-01-11 01:33:00	39.4	57.0	39.4	(31.84+0j)	2016-01-11 02:00:00	2	120	2	0	0
243	54	2016-01-11 02:36:00	38.3	62.0	38.3	(31.84+0j)	2016-01-11 03:00:00	3	180	2	0	0
244	76	2016-01-11 03:32:00	37.9	61.0	37.9	(31.29+0j)	2016-01-11 04:00:00	4	240	2	0	0
245	98	2016-01-11 04:33:00	38.5	58.0	38.5	(31.24+0j)	2016-01-11 05:00:00	5	300	2	0	0
246	120	2016-01-11 05:35:00	38.3	57.0	38.3	(30.87+0j)	2016-01-11 06:00:00	6	360	2	0	0
247	138	2016-01-11 06:31:00	38.1	59.0	38.1	(31.08+0j)	2016-01-11 07:00:00	7	420	2	0	0
248	162	2016-01-11 07:33:00	38.3	56.0	38.3	(30.67+0j)	2016-01-11 08:00:00	8	480	2	0	0
249	186	2016-01-11 08:35:00	40.3	50.0	40.3	(31.15+0j)	2016-01-11 09:00:00	9	540	2	0	0
250	210	2016-01-11 09:36:00	41.7	47.0	41.7	(31.67+0j)	2016-01-11 10:00:00	10	600	2	0	0
251	232	2016-01-11 10:32:00	45.0	44.0	45.0	(33.7+0j)	2016-01-11 11:00:00	11	660	2	0	0
252	256	2016-01-11 11:34:00	46.8	44.0	46.8	(35.2+0j)	2016-01-11 12:00:00	12	720	2	0	0
253	276	2016-01-11 12:31:00	50.2	40.0	50.2	(36.87+0j)	2016-01-11 13:00:00	13	780	2	0	0
254	296	2016-01-11 13:32:00	52.2	35.0	52.2	(36.89+0j)	2016-01-11 14:00:00	14	840	2	0	0
255	320	2016-01-11 14:34:00	54.3	34.0	54.3	(38.19+0j)	2016-01-11 15:00:00	15	900	2	0	0
256	342	2016-01-11 15:36:00	56.1	31.0	56.1	(38.47+0j)	2016-01-11 16:00:00	16	960	2	0	0
257	362	2016-01-11 16:32:00	55.0	33.0	55.0	(38.37+0j)	2016-01-11 17:00:00	17	1020	2	0	0
258	384	2016-01-11 17:33:00	55.8	36.0	55.8	(40.07+0j)	2016-01-11 18:00:00	18	1080	2	0	0
259	404	2016-01-11 18:35:00	53.2	38.0	53.2	(38.67+0j)	2016-01-11 19:00:00	19	1140	2	0	0
260	420	2016-01-11 19:31:00	52.0	45.0	52.0	(39.82+0j)	2016-01-11 20:00:00	20	1200	2	0	0
261	440	2016-01-11 20:32:00	46.4	62.0	46.4	(39.17+0j)	2016-01-11 21:00:00	21	1260	2	0	0
262	458	2016-01-11 21:35:00	43.5	75.0	43.5	(39.14+0j)	2016-01-11 22:00:00	22	1320	2	0	0
263	482	2016-01-11 22:35:00	41.7	81.0	41.7	(38.54+0j)	2016-01-11 23:00:00	23	1380	2	0	0
264	502	2016-01-11 23:31:00	40.5	84.0	40.5	(37.92+0j)	2016-01-12 00:00:00	0	0	3	0	0
265	12	2016-01-12 00:32:00	38.8	90.0	38.8	(37.29+0j)	2016-01-12 01:00:00	1	60	3	0	0
266	34	2016-01-12 01:34:00	37.9	90.0	37.9	(36.4+0j)	2016-01-12 02:00:00	2	120	3	0	0
267	56	2016-01-12 02:35:00	37.2	88.0	37.2	(35.38+0j)	2016-01-12 03:00:00	3	180	3	0	0
268	76	2016-01-12 03:31:00	37.0	89.0	37.0	(35.35+0j)	2016-01-12 04:00:00	4	240	3	0	0
269	98	2016-01-12 04:32:00	37.2	88.0	37.2	(35.38+0j)	2016-01-12 05:00:00	5	300	3	0	0
270	122	2016-01-12 05:33:00	36.3	90.0	36.3	(34.82+0j)	2016-01-12 06:00:00	6	360	3	0	0
271	146	2016-01-12 06:35:00	37.2	96.0	37.2	(36.69+0j)	2016-01-12 07:00:00	7	420	3	0	0
272	166	2016-01-12 07:31:00	37.0	99.0	37.0	(36.97+0j)	2016-01-12 08:00:00	8	480	3	0	0
273	188	2016-01-12 08:32:00	40.3	82.0	40.3	(37.37+0j)	2016-01-12 09:00:00	9	540	3	0	0
274	210	2016-01-12 09:34:00	45.9	69.0	45.9	(40.2+0j)	2016-01-12 10:00:00	10	600	3	0	0
275	234	2016-01-12 10:35:00	52.0	56.0	52.0	(42.77+0j)	2016-01-12 11:00:00	11	660	3	0	0
276	256	2016-01-12 11:33:00	56.1	51.0	56.1	(45.02+0j)	2016-01-12 12:00:00	12	720	3	0	0
277	278	2016-01-12 12:33:00	59.9	42.0	59.9	(45.44+0j)	2016-01-12 13:00:00	13	780	3	0	0
278	302	2016-01-12 13:35:00	63.1	33.0	63.1	(44.64+0j)	2016-01-12 14:00:00	14	840	3	0	0
279	324	2016-01-12 14:34:00	65.5	27.0	65.5	(43.76+0j)	2016-01-12 15:00:00	15	900	3	0	0
280	344	2016-01-12 15:31:00	66.9	25.0	66.9	(43.77+0j)	2016-01-12 16:00:00	16	960	3	0	0
281	358	2016-01-12 16:34:00	67.1	24.0	67.1	(43.39+0j)	2016-01-12 17:00:00	17	1020	3	0	0
282	382	2016-01-12 17:35:00	64.6	23.0	64.6	(41.09+0j)	2016-01-12 18:00:00	18	1080	3	0	0
283	404	2016-01-12 18:35:00	61.2	31.0	61.2	(42.35+0j)	2016-01-12 19:00:00	19	1140	3	0	0
284	426	2016-01-12 19:31:00	58.8	42.0	58.8	(44.54+0j)	2016-01-12 20:00:00	20	1200	3	0	0
285	450	2016-01-12 20:32:00	53.8	50.0	53.8	(42.76+0j)	2016-01-12 21:00:00	21	1260	3	0	0
286	472	2016-01-12 21:33:00	48.9	68.0	48.9	(42.77+0j)	2016-01-12 22:00:00	22	1320	3	0	0
287	496	2016-01-12 22:33:00	47.1	72.0	47.1	(41.94+0j)	2016-01-12 23:00:00	23	1380	3	0	0
288	520	2016-01-12 23:39:00	46.0	74.0	46.0	(41.31+0j)	2016-01-13 00:00:00	0	0	4	0	0
289	14	2016-01-13 00:35:00	47.1	72.0	47.1	(41.94+0j)	2016-01-13 01:00:00	1	60	4	0	0
290	36	2016-01-13 01:31:00	45.9	77.0	45.9	(41.81+0j)	2016-01-13 02:00:00	2	120	4	0	0
291	60	2016-01-13 02:32:00	46.8	75.0	46.8	(42.27+0j)	2016-01-13 03:00:00	3	180	4	0	0
292	84	2016-01-13 03:32:00	46.6	76.0	46.6	(42.28+0j)	2016-01-13 04:00:00	4	240	4	0	0
293	108	2016-01-13 04:33:00	46.6	79.0	46.6	(42.87+0j)	2016-01-13 05:00:00	5	300	4	0	0
294	130	2016-01-13 05:34:00	41.7	92.0	41.7	(40.49+0j)	2016-01-13 06:00:00	6	360	4	0	0
295	152	2016-01-13 06:35:00	40.3	95.0	40.3	(39.62+0j)	2016-01-13 07:00:00	7	420	4	0	0
296	174	2016-01-13 07:31:00	40.8	94.0	40.8	(39.94+0j)	2016-01-13 08:00:00	8	480	4	0	0
297	196	2016-01-13 08:32:00	43.5	76.0	43.5	(39.34+0j)	2016-01-13 09:00:00	9	540	4	0	0
298	218	2016-01-13 09:32:00	49.8	69.0	49.8	(43.82+0j)	2016-01-13 10:00:00	10	600	4	0	0
299	242	2016-01-13 10:33:00	57.2	51.0	57.2	(45.97+0j)	2016-01-13 11:00:00	11	660	4	0	0
300	264	2016-01-13 11:34:00	59.9	45.0	59.9	(46.44+0j)	2016-01-13 12:00:00	12	720	4	0	0
301	284	2016-01-13 12:35:00	61.7	42.0	61.7	(46.92+0j)	2016-01-13 13:00:00	13	780	4	0	0
302	302	2016-01-13 13:31:00	63.1	38.0	63.1	(46.61+0j)	2016-01-13 14:00:00	14	840	4	0	0
303	326	2016-01-13 14:31:00	64.6	36.0	64.6	(47.03+0j)	2016-01-13 15:00:00	15	900	4	0	0
304	348	2016-01-13 15:32:00	65.8	36.0	65.8	(47.98+0j)	2016-01-13 16:00:00	16	960	4	0	0
305	370	2016-01-13 16:33:00	66.0	36.0	66.0	(48.14+0j)	2016-01-13 17:00:00	17	1020	4	0	0
306	394	2016-01-13 17:34:00	65.3	37.0	65.3	(47.99+0j)	2016-01-13 18:00:00	18	1080	4	0	0
307	416	2016-01-13 18:35:00	62.6	39.0	62.6	(46.59+0j)	2016-01-13 19:00:00	19	1140	4	0	0
308	440	2016-01-13 19:35:00	60.4	45.0	60.4	(46.85+0j)	2016-01-13 20:00:00	20	1200	4	0	0
309	460	2016-01-13 20:31:00	59.4	51.0	59.4	(47.87+0j)	2016-01-13 21:00:00	21	1260	4	0	0
310	482	2016-01-13 21:32:00	55.2	58.0	55.2	(46.13+0j)	2016-01-13 22:00:00	22	1320	4	0	0
311	502	2016-01-13 22:33:00	53.1	60.0	53.1	(44.75+0j)	2016-01-13 23:00:00	23	1380	4	0	0
312	524	2016-01-13 23:34:00	52.3	66.0	52.3	(45.46+0j)	2016-01-14 00:00:00	0	0	5	0	0
313	12	2016-01-14 00:34:00	50.7	74.0	50.7	(45.74+0j)	2016-01-14 01:00:00	1	60	5	0	0
314	36	2016-01-14 01:35:00	50.0	73.0	50.0	(44.87+0j)	2016-01-14 02:00:00	2	120	5	0	0
315	56	2016-01-14 02:31:00	51.1	74.0	51.1	(46.12+0j)	2016-01-14 03:00:00	3	180	5	0	0
316	78	2016-01-14 03:32:00	51.1	78.0	51.1	(46.97+0j)	2016-01-14 04:00:00	4	240	5	0	0
317	102	2016-01-14 04:32:00	51.8	82.0	51.8	(48.47+0j)	2016-01-14 05:00:00	5	300	5	0	0
318	124	2016-01-14 05:33:00	52.3	83.0	52.3	(49.16+0j)	2016-01-14 06:00:00	6	360	5	0	0
319	146	2016-01-14 06:34:00	51.1	89.0	51.1	(49.21+0j)	2016-01-14 07:00:00	7	420	5	0	0
320	168	2016-01-14 07:31:00	49.8	92.0	49.8	(48.51+0j)	2016-01-14 08:00:00	8	480	5	0	0
321	192	2016-01-14 08:31:00	51.4	87.0	51.4	(49.1+0j)	2016-01-14 09:00:00	9	540	5	0	0
322	212	2016-01-14 09:32:00	54.5	77.0	54.5	(50+0j)	2016-01-14 10:00:00	10	600	5	0	0
323	236	2016-01-14 10:33:00	58.5	74.0	58.5	(53.1+0j)	2016-01-14 11:00:00	11	660	5	0	0
324	256	2016-01-14 11:31:00	62.6	69.0	62.6	(55.71+0j)	2016-01-14 12:00:00	12	720	5	0	0
325	278	2016-01-14 12:31:00	64.8	69.0	64.8	(57.75+0j)	2016-01-14 13:00:00	13	780	5	0	0
326	302	2016-01-14 13:32:00	67.3	62.0	67.3	(58.1+0j)	2016-01-14 14:00:00	14	840	5	0	0
327	326	2016-01-14 14:33:00	68.0	60.0	68.0	(58.14+0j)	2016-01-14 15:00:00	15	900	5	0	0
328	348	2016-01-14 15:34:00	70.7	53.0	70.7	(58.31+0j)	2016-01-14 16:00:00	16	960	5	0	0
329	368	2016-01-14 16:35:00	69.4	56.0	69.4	(58.15+0j)	2016-01-14 17:00:00	17	1020	5	0	0
330	388	2016-01-14 17:35:00	69.1	60.0	69.1	(59.13+0j)	2016-01-14 18:00:00	18	1080	5	0	0
331	410	2016-01-14 18:31:00	66.9	67.0	66.9	(59.15+0j)	2016-01-14 19:00:00	19	1140	5	0	0
332	434	2016-01-14 19:32:00	64.9	73.0	64.9	(58.88+0j)	2016-01-14 20:00:00	20	1200	5	0	0
333	456	2016-01-14 20:33:00	63.1	75.0	63.1	(57.69+0j)	2016-01-14 21:00:00	21	1260	5	0	0
334	472	2016-01-14 21:39:00	60.4	81.0	60.4	(56.55+0j)	2016-01-14 22:00:00	22	1320	5	0	0
335	492	2016-01-14 22:34:00	59.9	86.0	59.9	(57.19+0j)	2016-01-14 23:00:00	23	1380	5	0	0
336	514	2016-01-14 23:35:00	58.1	91.0	58.1	(56.51+0j)	2016-01-15 00:00:00	0	0	6	0	0
337	10	2016-01-15 00:31:00	58.5	89.0	58.5	(56.48+0j)	2016-01-15 01:00:00	1	60	6	0	0
338	32	2016-01-15 01:32:00	58.5	88.0	58.5	(56.26+0j)	2016-01-15 02:00:00	2	120	6	0	0
339	56	2016-01-15 02:32:00	57.7	89.0	57.7	(55.69+0j)	2016-01-15 03:00:00	3	180	6	0	0
340	76	2016-01-15 03:38:00	57.6	82.0	57.6	(54.07+0j)	2016-01-15 04:00:00	4	240	6	0	0
341	98	2016-01-15 04:34:00	57.0	79.0	57.0	(52.83+0j)	2016-01-15 05:00:00	5	300	6	0	0
342	116	2016-01-15 05:35:00	56.7	70.0	56.7	(50.47+0j)	2016-01-15 06:00:00	6	360	6	0	0
343	138	2016-01-15 06:31:00	52.9	78.0	52.9	(48.69+0j)	2016-01-15 07:00:00	7	420	6	0	0
344	162	2016-01-15 07:31:00	52.0	64.0	52.0	(44.72+0j)	2016-01-15 08:00:00	8	480	6	0	0
345	184	2016-01-15 08:32:00	53.1	48.0	53.1	(41.6+0j)	2016-01-15 09:00:00	9	540	6	0	0
346	208	2016-01-15 09:33:00	55.8	42.0	55.8	(42.07+0j)	2016-01-15 10:00:00	10	600	6	0	0
347	230	2016-01-15 10:39:00	58.8	34.0	58.8	(41.7+0j)	2016-01-15 11:00:00	11	660	6	0	0
348	252	2016-01-15 11:35:00	61.2	32.0	61.2	(42.76+0j)	2016-01-15 12:00:00	12	720	6	0	0
349	274	2016-01-15 12:35:00	63.9	32.0	63.9	(44.84+0j)	2016-01-15 13:00:00	13	780	6	0	0
350	294	2016-01-15 13:31:00	67.3	28.0	67.3	(45.58+0j)	2016-01-15 14:00:00	14	840	6	0	0
351	316	2016-01-15 14:37:00	69.8	21.0	69.8	(43.58+0j)	2016-01-15 15:00:00	15	900	6	0	0
352	336	2016-01-15 15:38:00	71.2	19.0	71.2	(43.29+0j)	2016-01-15 16:00:00	16	960	6	0	0
353	358	2016-01-15 16:39:00	71.1	20.0	71.1	(43.86+0j)	2016-01-15 17:00:00	17	1020	6	0	0
354	378	2016-01-15 17:34:00	71.4	21.0	71.4	(44.68+0j)	2016-01-15 18:00:00	18	1080	6	0	0
355	400	2016-01-15 18:35:00	67.3	24.0	67.3	(43.53+0j)	2016-01-15 19:00:00	19	1140	6	0	0
356	422	2016-01-15 19:31:00	63.7	28.0	63.7	(42.91+0j)	2016-01-15 20:00:00	20	1200	6	0	0
357	446	2016-01-15 20:32:00	56.7	58.0	56.7	(47.46+0j)	2016-01-15 21:00:00	21	1260	6	0	0
358	470	2016-01-15 21:33:00	52.2	65.0	52.2	(45.13+0j)	2016-01-15 22:00:00	22	1320	6	0	0
359	494	2016-01-15 22:33:00	49.8	72.0	49.8	(44.47+0j)	2016-01-15 23:00:00	23	1380	6	0	0
360	518	2016-01-15 23:34:00	48.2	73.0	48.2	(43.18+0j)	2016-01-16 00:00:00	0	0	7	1	0
361	12	2016-01-16 00:40:00	47.1	74.0	47.1	(42.35+0j)	2016-01-16 01:00:00	1	60	7	1	0
362	32	2016-01-16 01:31:00	46.4	76.0	46.4	(42.09+0j)	2016-01-16 02:00:00	2	120	7	1	0
363	50	2016-01-16 02:31:00	45.5	78.0	45.5	(41.62+0j)	2016-01-16 03:00:00	3	180	7	1	0
364	70	2016-01-16 03:32:00	46.6	75.0	46.6	(42.08+0j)	2016-01-16 04:00:00	4	240	7	1	0
365	94	2016-01-16 04:33:00	44.8	75.0	44.8	(40.37+0j)	2016-01-16 05:00:00	5	300	7	1	0
366	114	2016-01-16 05:34:00	46.2	74.0	46.2	(41.5+0j)	2016-01-16 06:00:00	6	360	7	1	0
367	134	2016-01-16 06:35:00	45.9	74.0	45.9	(41.22+0j)	2016-01-16 07:00:00	7	420	7	1	0
368	158	2016-01-16 07:35:00	47.1	71.0	47.1	(41.73+0j)	2016-01-16 08:00:00	8	480	7	1	0
369	178	2016-01-16 08:31:00	48.4	71.0	48.4	(42.95+0j)	2016-01-16 09:00:00	9	540	7	1	0
370	200	2016-01-16 09:32:00	49.8	73.0	49.8	(44.68+0j)	2016-01-16 10:00:00	10	600	7	1	0
371	220	2016-01-16 10:33:00	52.3	59.0	52.3	(43.79+0j)	2016-01-16 11:00:00	11	660	7	1	0
372	244	2016-01-16 11:34:00	52.7	67.0	52.7	(46.06+0j)	2016-01-16 12:00:00	12	720	7	1	0
373	264	2016-01-16 12:35:00	53.6	62.0	53.6	(45.69+0j)	2016-01-16 13:00:00	13	780	7	1	0
374	286	2016-01-16 13:35:00	55.6	55.0	55.6	(45.69+0j)	2016-01-16 14:00:00	14	840	7	1	0
375	306	2016-01-16 14:31:00	61.3	36.0	61.3	(44.42+0j)	2016-01-16 15:00:00	15	900	7	1	0
376	324	2016-01-16 15:32:00	60.6	45.0	60.6	(47.02+0j)	2016-01-16 16:00:00	16	960	7	1	0
377	344	2016-01-16 16:33:00	56.5	45.0	56.5	(43.59+0j)	2016-01-16 17:00:00	17	1020	7	1	0
378	364	2016-01-16 17:34:00	53.6	44.0	53.6	(40.86+0j)	2016-01-16 18:00:00	18	1080	7	1	0
379	386	2016-01-16 18:34:00	50.0	53.0	50.0	(40.26+0j)	2016-01-16 19:00:00	19	1140	7	1	0
380	406	2016-01-16 19:35:00	47.8	62.0	47.8	(40.44+0j)	2016-01-16 20:00:00	20	1200	7	1	0
381	426	2016-01-16 20:31:00	46.9	63.0	46.9	(39.85+0j)	2016-01-16 21:00:00	21	1260	7	1	0
382	446	2016-01-16 21:32:00	46.6	64.0	46.6	(39.79+0j)	2016-01-16 22:00:00	22	1320	7	1	0
383	470	2016-01-16 22:33:00	45.1	69.0	45.1	(39.46+0j)	2016-01-16 23:00:00	23	1380	7	1	0
384	494	2016-01-16 23:38:00	43.9	70.0	43.9	(38.54+0j)	2016-01-17 00:00:00	0	0	1	1	0
385	12	2016-01-17 00:34:00	43.3	69.0	43.3	(37.79+0j)	2016-01-17 01:00:00	1	60	1	1	0
386	34	2016-01-17 01:35:00	41.9	75.0	41.9	(37.63+0j)	2016-01-17 02:00:00	2	120	1	1	0
387	56	2016-01-17 02:31:00	40.6	78.0	40.6	(36.95+0j)	2016-01-17 03:00:00	3	180	1	1	0
388	78	2016-01-17 03:32:00	39.2	82.0	39.2	(36.31+0j)	2016-01-17 04:00:00	4	240	1	1	0
389	102	2016-01-17 04:32:00	38.1	83.0	38.1	(35.42+0j)	2016-01-17 05:00:00	5	300	1	1	0
390	126	2016-01-17 05:33:00	36.9	83.0	36.9	(34.26+0j)	2016-01-17 06:00:00	6	360	1	1	0
391	146	2016-01-17 06:34:00	37.2	81.0	37.2	(34.21+0j)	2016-01-17 07:00:00	7	420	1	1	0
392	170	2016-01-17 07:40:00	34.5	92.0	34.5	(33.37+0j)	2016-01-17 08:00:00	8	480	1	1	0
393	192	2016-01-17 08:36:00	36.9	86.0	36.9	(34.76+0j)	2016-01-17 09:00:00	9	540	1	1	0
394	214	2016-01-17 09:31:00	41.4	73.0	41.4	(36.78+0j)	2016-01-17 10:00:00	10	600	1	1	0
395	234	2016-01-17 10:32:00	46.6	52.0	46.6	(37.06+0j)	2016-01-17 11:00:00	11	660	1	1	0
396	254	2016-01-17 11:33:00	48.4	46.0	48.4	(37.07+0j)	2016-01-17 12:00:00	12	720	1	1	0
397	278	2016-01-17 12:34:00	51.6	40.0	51.6	(38.01+0j)	2016-01-17 13:00:00	13	780	1	1	0
398	302	2016-01-17 13:34:00	53.6	38.0	53.6	(38.99+0j)	2016-01-17 14:00:00	14	840	1	1	0
399	324	2016-01-17 14:35:00	55.8	35.0	55.8	(39.72+0j)	2016-01-17 15:00:00	15	900	1	1	0
400	346	2016-01-17 15:31:00	56.5	36.0	56.5	(40.62+0j)	2016-01-17 16:00:00	16	960	1	1	0
401	368	2016-01-17 16:37:00	56.3	35.0	56.3	(40.11+0j)	2016-01-17 17:00:00	17	1020	1	1	0
402	390	2016-01-17 17:33:00	55.4	40.0	55.4	(41.1+0j)	2016-01-17 18:00:00	18	1080	1	1	0
403	410	2016-01-17 18:33:00	53.6	47.0	53.6	(41.74+0j)	2016-01-17 19:00:00	19	1140	1	1	0
404	432	2016-01-17 19:34:00	52.5	49.0	52.5	(41.37+0j)	2016-01-17 20:00:00	20	1200	1	1	0
405	452	2016-01-17 20:36:00	51.4	51.0	51.4	(40.96+0j)	2016-01-17 21:00:00	21	1260	1	1	0
406	474	2016-01-17 21:31:00	50.2	54.0	50.2	(40.69+0j)	2016-01-17 22:00:00	22	1320	1	1	0
407	490	2016-01-17 22:32:00	48.2	61.0	48.2	(40.58+0j)	2016-01-17 23:00:00	23	1380	1	1	0
408	510	2016-01-17 23:33:00	47.1	63.0	47.1	(40.03+0j)	2016-01-18 00:00:00	0	0	2	0	0
409	10	2016-01-18 00:34:00	45.0	72.0	45.0	(39.97+0j)	2016-01-18 01:00:00	1	60	2	0	0
410	34	2016-01-18 01:34:00	41.4	84.0	41.4	(38.79+0j)	2016-01-18 02:00:00	2	120	2	0	0
411	56	2016-01-18 02:40:00	39.6	89.0	39.6	(37.91+0j)	2016-01-18 03:00:00	3	180	2	0	0
412	76	2016-01-18 03:31:00	38.1	93.0	38.1	(37.09+0j)	2016-01-18 04:00:00	4	240	2	0	0
413	100	2016-01-18 04:32:00	37.9	93.0	37.9	(36.9+0j)	2016-01-18 05:00:00	5	300	2	0	0
414	124	2016-01-18 05:38:00	37.8	93.0	37.8	(36.8+0j)	2016-01-18 06:00:00	6	360	2	0	0
415	146	2016-01-18 06:33:00	37.8	95.0	37.8	(37.12+0j)	2016-01-18 07:00:00	7	420	2	0	0
416	168	2016-01-18 07:34:00	38.8	94.0	38.8	(37.96+0j)	2016-01-18 08:00:00	8	480	2	0	0
417	188	2016-01-18 08:35:00	41.5	83.0	41.5	(38.71+0j)	2016-01-18 09:00:00	9	540	2	0	0
418	208	2016-01-18 09:31:00	44.8	71.0	44.8	(39.58+0j)	2016-01-18 10:00:00	10	600	2	0	0
419	226	2016-01-18 10:32:00	49.3	62.0	49.3	(41.8+0j)	2016-01-18 11:00:00	11	660	2	0	0
420	250	2016-01-18 11:32:00	50.5	58.0	50.5	(41.94+0j)	2016-01-18 12:00:00	12	720	2	0	0
421	270	2016-01-18 12:33:00	52.2	53.0	52.2	(42.18+0j)	2016-01-18 13:00:00	13	780	2	0	0
422	294	2016-01-18 13:34:00	55.2	47.0	55.2	(43.1+0j)	2016-01-18 14:00:00	14	840	2	0	0
423	318	2016-01-18 14:35:00	58.8	42.0	58.8	(44.54+0j)	2016-01-18 15:00:00	15	900	2	0	0
424	338	2016-01-18 15:31:00	58.8	41.0	58.8	(44.2+0j)	2016-01-18 16:00:00	16	960	2	0	0
425	358	2016-01-18 16:32:00	59.2	43.0	59.2	(45.2+0j)	2016-01-18 17:00:00	17	1020	2	0	0
426	380	2016-01-18 17:32:00	57.2	50.0	57.2	(45.68+0j)	2016-01-18 18:00:00	18	1080	2	0	0
427	402	2016-01-18 18:38:00	55.2	53.0	55.2	(44.8+0j)	2016-01-18 19:00:00	19	1140	2	0	0
428	422	2016-01-18 19:34:00	53.4	57.0	53.4	(44.27+0j)	2016-01-18 20:00:00	20	1200	2	0	0
429	444	2016-01-18 20:35:00	52.0	60.0	52.0	(43.76+0j)	2016-01-18 21:00:00	21	1260	2	0	0
430	466	2016-01-18 21:31:00	50.5	62.0	50.5	(42.89+0j)	2016-01-18 22:00:00	22	1320	2	0	0
431	486	2016-01-18 22:31:00	49.6	66.0	49.6	(42.98+0j)	2016-01-18 23:00:00	23	1380	2	0	0
432	508	2016-01-18 23:32:00	49.8	70.0	49.8	(44.04+0j)	2016-01-19 00:00:00	0	0	3	0	0
433	10	2016-01-19 00:33:00	49.5	82.0	49.5	(46.25+0j)	2016-01-19 01:00:00	1	60	3	0	0
434	32	2016-01-19 01:34:00	48.2	87.0	48.2	(45.97+0j)	2016-01-19 02:00:00	2	120	3	0	0
435	54	2016-01-19 02:35:00	47.1	92.0	47.1	(45.84+0j)	2016-01-19 03:00:00	3	180	3	0	0
436	76	2016-01-19 03:31:00	47.3	94.0	47.3	(46.41+0j)	2016-01-19 04:00:00	4	240	3	0	0
437	98	2016-01-19 04:31:00	46.9	96.0	46.9	(46.37+0j)	2016-01-19 05:00:00	5	300	3	0	0
438	118	2016-01-19 05:32:00	47.1	98.0	47.1	(46.94+0j)	2016-01-19 06:00:00	6	360	3	0	0
439	140	2016-01-19 06:33:00	47.3	97.0	47.3	(46.96+0j)	2016-01-19 07:00:00	7	420	3	0	0
440	162	2016-01-19 07:35:00	47.7	97.0	47.7	(47.36+0j)	2016-01-19 08:00:00	8	480	3	0	0
441	184	2016-01-19 08:31:00	48.2	99.0	48.2	(48.23+0j)	2016-01-19 09:00:00	9	540	3	0	0
442	206	2016-01-19 09:31:00	53.1	81.0	53.1	(49.52+0j)	2016-01-19 10:00:00	10	600	3	0	0
443	230	2016-01-19 10:32:00	58.8	70.0	58.8	(52.42+0j)	2016-01-19 11:00:00	11	660	3	0	0
444	254	2016-01-19 11:33:00	61.0	68.0	61.0	(53.97+0j)	2016-01-19 12:00:00	12	720	3	0	0
445	278	2016-01-19 12:34:00	63.3	63.0	63.3	(54.75+0j)	2016-01-19 13:00:00	13	780	3	0	0
446	300	2016-01-19 13:35:00	66.2	54.0	66.2	(54.7+0j)	2016-01-19 14:00:00	14	840	3	0	0
447	322	2016-01-19 14:31:00	67.5	55.0	67.5	(56.16+0j)	2016-01-19 15:00:00	15	900	3	0	0
448	346	2016-01-19 15:36:00	68.5	51.0	68.5	(55.73+0j)	2016-01-19 16:00:00	16	960	3	0	0
449	368	2016-01-19 16:32:00	69.6	49.0	69.6	(55.99+0j)	2016-01-19 17:00:00	17	1020	3	0	0
450	392	2016-01-19 17:33:00	69.4	50.0	69.4	(56.17+0j)	2016-01-19 18:00:00	18	1080	3	0	0
451	412	2016-01-19 18:35:00	67.5	54.0	67.5	(55.84+0j)	2016-01-19 19:00:00	19	1140	3	0	0
452	436	2016-01-19 19:35:00	65.7	59.0	65.7	(55.78+0j)	2016-01-19 20:00:00	20	1200	3	0	0
453	454	2016-01-19 20:31:00	65.1	59.0	65.1	(55.24+0j)	2016-01-19 21:00:00	21	1260	3	0	0
